trial,T1,T2,error_1q,error_2q,p_phys,S_in,S_out,Delta_S,p_log,log_p_log,duration,qubit_count,gate_count,log_p_phys
100,57.68418485400674,53.17066450347778,0.0025757366249944996,0.04149641583927934,0.04149641583927934,0.0,0.2261341566178507,0.2261341566178507,0.147,-1.9173226922034008,3.8,5,8,-3.1821482207937533
101,77.92181581283404,69.19534697211165,0.002007088225797399,0.0015310449225346197,0.0015310449225346197,0.0,0.01622730282762957,0.01622730282762957,0.005,-5.298317366548036,3.8,5,8,-6.4818048207810675
102,175.41400696131487,28.372660700849124,0.0016646368241930328,0.047553036385489446,0.047553036385489446,0.0,0.24841201416216185,0.24841201416216185,0.152,-1.8838747581358606,3.8,5,8,-3.045909635342014
103,186.76372828324403,55.35846235952141,0.003196002339632016,0.022973830576937672,0.022973830576937675,0.0,0.14729381354690593,0.14729381354690593,0.083,-2.488914671185539,3.8,5,8,-3.773399511842673
104,75.07588821633233,35.88369887391047,0.003395340434777488,0.03786635194244632,0.03786635194244632,0.0,0.21205944851706313,0.21205944851706313,0.134,-2.0099154790312257,3.8,5,8,-3.273692372776794
105,149.81250867884248,74.70290674735665,0.0005469099049385828,0.025226594930426494,0.025226594930426494,0.0,0.15794212633528404,0.15794212633528404,0.071,-2.645075401940822,3.8,5,8,-3.679856486577693
106,54.15316334182325,38.23032273708191,0.002263499456729547,0.04449750495515669,0.04449750495515669,0.0,0.23735223472433706,0.23735223472433706,0.147,-1.9173226922034008,3.8,5,8,-3.1123221598052804
107,81.32833733760243,28.702099250013845,0.0008006592420588957,0.03831402095415614,0.03831402095415614,0.0,0.2138265614540426,0.2138265614540426,0.14,-1.9661128563728327,3.8,5,8,-3.2619393674333863
108,117.80788689489974,28.762188365669658,0.0005121233499634874,0.035347487441496885,0.035347487441496885,0.0,0.20194343963725378,0.20194343963725378,0.126,-2.071473372030659,3.8,5,8,-3.342527965785225
109,55.30669404545628,48.0118381662851,0.003560586913066831,0.004986090251453089,0.004986090251453089,0.0,0.0438841596671567,0.0438841596671567,0.019,-3.9633162998156966,3.8,5,8,-5.301103193071248
110,56.240270097317044,55.63435976740384,0.0019339268992049896,0.019161465206277657,0.019161465206277657,0.0,0.1284106121962038,0.1284106121962038,0.068,-2.6882475738060303,3.8,5,8,-3.95485403721934
111,154.2851420680545,92.94809195191402,0.004931405212732068,0.03791553107768814,0.03791553107768814,0.0,0.21225402081249722,0.21225402081249722,0.126,-2.071473372030659,3.8,5,8,-3.272394459867119
112,84.23660345618218,27.668888725766298,0.0039080198880444405,0.028361808237054448,0.028361808237054448,0.0,0.17220328063561757,0.17220328063561757,0.093,-2.375155785828881,3.8,5,8,-3.5627118192289933
113,90.02789661675033,79.84895000457418,0.0006448676633001416,0.0251386301102521,0.025138630110252098,0.0,0.1575328811746583,0.1575328811746583,0.084,-2.4769384801388235,3.8,5,8,-3.6833495677481265
114,50.793200598875984,34.85174155134904,0.000375886050841003,0.006822077897135524,0.006822077897135524,0.0,0.05675133091443689,0.05675133091443689,0.021,-3.863232841258714,3.8,5,8,-4.987591176532034
115,58.84747803214329,43.582135739548,0.003755619908400574,0.029585069489760824,0.029585069489760824,0.0,0.1776046328872973,0.1776046328872973,0.107,-2.234926444520231,3.8,5,8,-3.520485454038904
116,189.78225407924705,42.03727797302562,0.0014999892227811175,0.043561357281283554,0.043561357281283554,0.0,0.23389178799530363,0.23389178799530363,0.122,-2.1037342342488805,3.8,5,8,-3.1335848225119984
117,68.16918674785207,65.70010777243508,0.00015955692598010007,0.04852406250867432,0.048524062508674325,0.0,0.2518539537286177,0.2518539537286177,0.169,-1.7778565640590636,3.8,5,8,-3.0256954698731082
118,53.082926833737865,48.905425519995354,0.002685735434522869,0.04965527500984572,0.04965527500984571,0.0,0.25582093222879765,0.25582093222879765,0.17,-1.7719568419318752,3.8,5,8,-3.0026506502301955
119,55.38599516783641,38.83957640436672,0.004849582424533585,0.026631794364337293,0.026631794364337293,0.0,0.16441076754632475,0.16441076754632475,0.096,-2.3434070875143007,3.8,5,8,-3.6256495001143625
120,119.64808250652494,65.58770857850529,0.0023272512173620886,0.03175034592411911,0.03175034592411911,0.0,0.18695677223558937,0.18695677223558937,0.096,-2.3434070875143007,3.8,5,8,-3.4498516584549432
121,112.39895510177061,87.19492182696696,0.00032268726367314354,0.014767196290019286,0.014767196290019288,0.0,0.10506028110638287,0.10506028110638287,0.055,-2.900422093749666,3.8,5,8,-4.21534702510107
122,186.7130761789821,85.88794558793153,0.0023327180886499933,0.0313864972922753,0.0313864972922753,0.0,0.18540332549068844,0.18540332549068844,0.098,-2.322787800311565,3.8,5,8,-3.4613775010931396
123,73.44633292811055,30.618673760883915,0.002372122184205912,0.01831425917327659,0.01831425917327659,0.0,0.12405123017985334,0.12405123017985334,0.072,-2.631089159966082,3.8,5,8,-4.000075332748997
124,112.29644243455077,27.844596158952964,0.004874534557564216,0.049324326479500545,0.049324326479500545,0.0,0.25466505742056145,0.25466505742056145,0.166,-1.7957674906255938,3.8,5,8,-3.009337881915787
125,131.61495506201507,52.56566734425146,0.001616685319803006,0.04087595596564049,0.04087595596564049,0.0,0.22376877687527963,0.22376877687527963,0.136,-1.995100393246085,3.8,5,8,-3.1972132624995986
126,129.1871294107645,31.321688186668176,0.004563543204019829,0.04130432490323528,0.04130432490323528,0.0,0.22540357698118413,0.22540357698118413,0.142,-1.9519282213808764,3.8,5,8,-3.1867880652911578
127,186.55484471972065,68.37017469760504,0.00310573446008537,0.021493908778240325,0.021493908778240325,0.0,0.14009925753341448,0.14009925753341448,0.071,-2.645075401940822,3.8,5,8,-3.8399856966291126
128,182.19166591291798,83.05435817911533,0.0003215714835203281,0.002291981750365348,0.002291981750365348,0.0,0.022890590518391814,0.022890590518391814,0.008,-4.8283137373023015,3.8,5,8,-6.078338442480127
129,84.2604037368459,66.93536703178036,0.004937653033643228,0.008370427664072881,0.008370427664072881,0.0,0.06698197434070505,0.06698197434070505,0.038,-3.270169119255751,3.8,5,8,-4.78305030091474
130,113.93898272961349,42.38958399732141,0.004852580549291555,0.04226382723364973,0.04226382723364972,0.0,0.22903754498351386,0.22903754498351386,0.127,-2.0635681925235456,3.8,5,8,-3.1638237069183286
131,159.8432042860791,47.8763913580397,0.002132615561454559,0.014396946524604607,0.014396946524604609,0.0,0.10300267812536243,0.10300267812536243,0.044,-3.123565645063876,3.8,5,8,-4.240739141787763
132,54.06440594478367,48.70766346766974,0.00408321494473738,0.049986165991020404,0.049986165991020404,0.0,0.25697274961587757,0.25697274961587757,0.148,-1.9105430052180221,3.8,5,8,-2.9960089920166055
133,199.0697036013585,53.993715833158355,0.0038680383343845013,0.047293520764238976,0.047293520764238976,0.0,0.24748629185426757,0.24748629185426757,0.129,-2.047942874620465,3.8,5,8,-3.0513819745956665
134,162.37108958193042,35.225600442145996,0.002307666263019458,0.007328811342423254,0.007328811342423254,0.0,0.060155301450804416,0.060155301450804416,0.017,-4.074541934925921,3.8,5,8,-4.915941939613663
135,187.6575134981372,57.928662837682374,0.0012203497469669674,0.033913333535886984,0.033913333535886984,0.0,0.19604727722120274,0.19604727722120274,0.125,-2.0794415416798357,3.8,5,8,-3.383947022282943
136,117.79321826149366,41.07479944429239,0.0006564322017781822,0.03390708658404718,0.03390708658404718,0.0,0.19602137013822693,0.19602137013822693,0.112,-2.1892564076870427,3.8,5,8,-3.3841312426651355
137,102.85524765805317,72.93265319238597,0.0026488011554487672,0.04275689351560847,0.04275689351560847,0.0,0.2308902083372073,0.2308902083372073,0.149,-1.903808973036678,3.8,5,8,-3.1522248447719474
138,107.46103791645382,54.407443402064594,0.0043956026530258905,0.020770660444407455,0.020770660444407455,0.0,0.13652208779295538,0.13652208779295538,0.05,-2.995732273553991,3.8,5,8,-3.874213843602192
139,60.208140109139066,25.640517945446753,0.003800172552800733,0.031395168016319766,0.031395168016319766,0.0,0.18544042837354277,0.18544042837354277,0.098,-2.322787800311565,3.8,5,8,-3.4611012827399956
140,132.69918739871625,33.585916962607385,0.0007682202303751719,0.0017126886177262146,0.0017126886177262146,0.0,0.01786180265230645,0.01786180265230645,0.004,-5.521460917862246,3.8,5,8,-6.369690852155114
141,81.29142693833037,50.12329943628726,0.0020219958209886884,0.022436271179162727,0.02243627117916273,0.0,0.14469947571917377,0.14469947571917377,0.062,-2.7806208939370456,3.8,5,8,-3.797076380621663
142,175.11678691856562,40.51451945925969,0.0026185484968830725,0.039398997624316014,0.039398997624316014,0.0,0.21807211446808972,0.21807211446808972,0.125,-2.0794415416798357,3.8,5,8,-3.2340149040090846
143,86.63882394017612,54.16582057534813,0.004325582172859051,0.047526510559224466,0.047526510559224466,0.0,0.24831750708851247,0.24831750708851247,0.141,-1.9589953886039688,3.8,5,8,-3.046467606594624
144,61.307987896188585,57.40071290096965,0.0025113698360897368,0.01365397502664896,0.01365397502664896,0.0,0.09882650874471927,0.09882650874471927,0.042,-3.170085660698769,3.8,5,8,-4.293724589001274
145,94.49248573342959,92.01676042877604,0.0025138286605650606,0.017108828904087905,0.017108828904087905,0.0,0.11773625178324768,0.11773625178324768,0.053,-2.9374633654300153,3.8,5,8,-4.068160638535184
146,120.31376492581477,34.87563130900661,0.0004717303077324532,0.007315106373621812,0.007315106373621812,0.0,0.06006398502108039,0.06006398502108039,0.026,-3.649658740960655,3.8,5,8,-4.917813702767276
147,59.711953706217564,28.534984988701922,0.0007802531459821097,0.032402862495357516,0.032402862495357516,0.0,0.18972491200714842,0.18972491200714842,0.107,-2.234926444520231,3.8,5,8,-3.4295085114642174
148,64.33876590757025,34.66153070661032,0.004494263208539458,0.024224120372880745,0.024224120372880745,0.0,0.15324723915223853,0.15324723915223853,0.075,-2.5902671654458267,3.8,5,8,-3.7204064325815542
149,126.14783767819382,31.74584626953792,0.0010422161921624868,0.0030025621970574644,0.0030025621970574644,0.0,0.02875421016410252,0.02875421016410252,0.009,-4.710530701645918,3.8,5,8,-5.808289289134777
150,63.19446579352713,32.36974020915919,0.0009673513729560595,0.0053464241540957256,0.0053464241540957256,0.0,0.04648273466461803,0.04648273466461803,0.025,-3.6888794541139363,3.8,5,8,-5.23132732395334
151,59.10170853900994,37.16332947539232,0.0011110352201883834,0.0188492231913557,0.0188492231913557,0.0,0.1268112983598355,0.1268112983598355,0.052,-2.9565115604007097,3.8,5,8,-3.9712835759449283
152,100.47485822679383,65.10271690942417,0.0002926294852213848,0.04017110954654309,0.04017110954654309,0.0,0.22106189202324522,0.22106189202324522,0.112,-2.1892564076870427,3.8,5,8,-3.21460720971924
153,119.3998297077666,28.000375192835236,0.004380535258123208,0.04612274762605885,0.046122747626058856,0.0,0.2432789292362395,0.2432789292362395,0.167,-1.7897614665653818,3.8,5,8,-3.076449009769128
154,54.41800300813496,31.00773157213597,0.004050386270986001,0.03766472482879926,0.03766472482879926,0.0,0.21126057848052493,0.21126057848052493,0.111,-2.198225077669803,3.8,5,8,-3.2790313034845378
155,64.57474913230017,30.494226448487545,0.0019153133036777718,0.024741626274360048,0.024741626274360048,0.0,0.15567940305248731,0.15567940305248731,0.076,-2.577021938695806,3.8,5,8,-3.6992681795638287
156,117.81388210114964,41.69156053807242,0.0023664201090524244,0.03762607596855407,0.03762607596855407,0.0,0.2111072350256177,0.2111072350256177,0.125,-2.0794415416798357,3.8,5,8,-3.280057959151116
157,52.60844839617624,30.165205913757287,0.0035954129708343067,0.04486513504667277,0.04486513504667277,0.0,0.23870176419390401,0.23870176419390401,0.14,-1.9661128563728327,3.8,5,8,-3.1040942881692715
158,101.63201137879324,52.27622866788204,0.0006251428555649026,0.02292320597434928,0.02292320597434928,0.0,0.14705039716570445,0.14705039716570445,0.082,-2.501036031717884,3.8,5,8,-3.7756055202006245
159,104.62550112776803,34.98821591991755,0.0014192918316519667,0.019486923992126513,0.019486923992126513,0.0,0.13006865650517763,0.13006865650517763,0.058,-2.8473122684357177,3.8,5,8,-3.938011602847706
160,51.41076538034514,31.53461434432155,0.0011360952342830688,0.01704737025671782,0.01704737025671782,0.0,0.11741061591600228,0.11741061591600228,0.056,-2.8824035882469876,3.8,5,8,-4.071759324291032
161,59.0301643510987,53.73113326379507,0.003008603022414838,0.03427601363807999,0.03427601363807999,0.0,0.19754799990783006,0.19754799990783006,0.108,-2.2256240518579173,3.8,5,8,-3.373309480285275
162,149.31327917161622,49.89213796775024,0.0005259094116283761,0.027318220549108842,0.027318220549108842,0.0,0.1675247250188982,0.1675247250188982,0.09,-2.4079456086518722,3.8,5,8,-3.600201380035211
163,112.7933674591017,70.26503906267165,0.002215131776525429,0.007251434836982625,0.007251434836982626,0.0,0.05963920674069073,0.05963920674069073,0.02,-3.912023005428146,3.8,5,8,-4.926555921147539
164,74.10032686742254,37.09123760575372,0.003264994482524846,0.028968136928776686,0.028968136928776686,0.0,0.1748915016914528,0.1748915016914528,0.103,-2.2730262907525014,3.8,5,8,-3.5415587796321266
165,81.91465303184235,80.61414722494897,0.003068296614848747,0.01262411279506373,0.01262411279506373,0.0,0.09292825416586081,0.09292825416586081,0.038,-3.270169119255751,3.8,5,8,-4.372146579948341
166,57.57701674800332,28.400257222924917,0.0013051928690840898,0.008873387289718229,0.008873387289718229,0.0,0.07020288649893135,0.07020288649893135,0.035,-3.3524072174927233,3.8,5,8,-4.724698673967183
167,64.75816667242032,32.793320232104406,0.0009495306169442987,0.044941505806694836,0.044941505806694836,0.0,0.23898145389217135,0.23898145389217135,0.14,-1.9661128563728327,3.8,5,8,-3.1023935057392436
168,55.882462139426465,38.12154291134697,0.0021109444522493413,0.049136552228521715,0.04913655222852172,0.0,0.2540075102299446,0.2540075102299446,0.16,-1.8325814637483102,3.8,5,8,-3.013152076570333
169,58.40151923126345,35.03833700166087,0.004850405123049307,0.04340984916880503,0.04340984916880503,0.0,0.23332847425537218,0.23332847425537218,0.13,-2.0402208285265546,3.8,5,8,-3.1370689242492342
170,155.20167652051563,35.74480914003435,0.0009373491782113225,0.033763517776297124,0.033763517776297124,0.0,0.19542542390210219,0.19542542390210219,0.117,-2.145581344184381,3.8,5,8,-3.388374415147908
171,181.34688675265025,54.09344878291441,0.002900902178402509,0.014718975589353925,0.014718975589353927,0.0,0.10479316844336697,0.10479316844336697,0.044,-3.123565645063876,3.8,5,8,-4.218617761217663
172,145.2950815413018,32.40048911337703,0.001686028258380794,0.021846385492204422,0.021846385492204422,0.0,0.141827814746681,0.141827814746681,0.074,-2.6036901857779675,3.8,5,8,-3.823719794822285
173,101.06060749173486,34.98526839888076,0.0006627004412220974,0.03092038207964,0.03092038207964,0.0,0.1834027334236843,0.1834027334236843,0.126,-2.071473372030659,3.8,5,8,-3.4763396983004538
174,74.60070173732495,47.19691413058625,0.0008563773048435913,0.02457586499088606,0.02457586499088606,0.0,0.1549023594229457,0.1549023594229457,0.068,-2.6882475738060303,3.8,5,8,-3.7059904155668746
175,104.62146412780642,26.862157230502934,0.0017493609631502108,0.007586319170009738,0.007586319170009739,0.0,0.061863622598692616,0.061863622598692616,0.034,-3.3813947543659757,3.8,5,8,-4.8814087630426615
176,54.591564235373355,54.1651804857239,0.0016795338403761426,0.04068384784687711,0.04068384784687711,0.0,0.22303310760657438,0.22303310760657438,0.139,-1.973281345851445,3.8,5,8,-3.20192412410197
177,71.16704849382803,51.00035947518903,0.0038251165134594637,0.03018629828978437,0.030186298289784374,0.0,0.1802276664725231,0.1802276664725231,0.105,-2.2537949288246137,3.8,5,8,-3.5003671565676138
178,96.13624618967584,43.535664570440126,0.001809454506060677,0.04654692806814347,0.04654692806814347,0.0,0.24480920799682127,0.24480920799682127,0.159,-1.8388510767619055,3.8,5,8,-3.067294269528075
179,158.1439994172192,95.26735379202725,0.0007090563950791692,0.03681250628497857,0.03681250628497857,0.0,0.20786332826934253,0.20786332826934253,0.112,-2.1892564076870427,3.8,5,8,-3.3019176468408773
180,183.61461722449303,32.14054131391926,0.0004258317100972097,0.037314911815212896,0.037314911815212896,0.0,0.20987015966233954,0.20987015966233954,0.115,-2.162823150618887,3.8,5,8,-3.2883622516546165
181,110.875931599469,80.31033448512281,0.0007848846454688186,0.03996809828113462,0.03996809828113462,0.0,0.2202782969686775,0.2202782969686775,0.135,-2.0024805005437076,3.8,5,8,-3.219673686046431
182,66.12440038648134,29.313780835740918,0.0009049024098618654,0.04091416129133773,0.04091416129133773,0.0,0.22391489584145424,0.22391489584145424,0.132,-2.0249533563957662,3.8,5,8,-3.196279034019257
183,125.73570964295381,51.62460881000985,0.0018582693722051622,0.04398282649984231,0.04398282649984231,0.0,0.23545402234004237,0.23545402234004237,0.128,-2.05572501506252,3.8,5,8,-3.123956028075175
184,86.1480600895336,68.65993273199747,0.00225176105199407,0.019470277041820472,0.019470277041820472,0.0,0.12998406874132212,0.12998406874132212,0.07,-2.659260036932778,3.8,5,8,-3.938866230535396
185,94.95787605387653,37.37798687029903,0.0037632859628636303,0.02563329911453148,0.02563329911453148,0.0,0.15982758174754466,0.15982758174754466,0.068,-2.6882475738060303,3.8,5,8,-3.663863026073292
186,68.98838487556912,62.302408677426754,0.0019810669847287357,0.02763409019458544,0.02763409019458544,0.0,0.16894782004915593,0.16894782004915593,0.102,-2.282782465697866,3.8,5,8,-3.5887051164539687
187,175.67930133073853,59.3975772559874,0.0006728003994709839,0.047051774057060285,0.047051774057060285,0.0,0.2466217183608786,0.2466217183608786,0.149,-1.903808973036678,3.8,5,8,-3.0565067078792283
188,119.36799779079402,39.77161989512032,0.0007824331560505976,0.0399072342742445,0.0399072342742445,0.0,0.22004302336604645,0.22004302336604645,0.14,-1.9661128563728327,3.8,5,8,-3.2211976613895734
189,118.11117836952448,52.373981332368196,0.004480073656949693,0.03964126335000201,0.03964126335000201,0.0,0.219013009874511,0.219013009874511,0.125,-2.0794415416798357,3.8,5,8,-3.227884699442888
190,61.70031498015888,33.131671211481134,0.0013175967850908822,0.03745336833606117,0.03745336833606117,0.0,0.21042116223755308,0.21042116223755308,0.127,-2.0635681925235456,3.8,5,8,-3.2846586308455454
191,52.37916148344137,38.106506637343195,0.0038360475601293834,0.043961516201325726,0.04396151620132573,0.0,0.23537520180227806,0.23537520180227806,0.15,-1.8971199848858813,3.8,5,8,-3.1244406595654817
192,80.33850374441224,65.20848353890064,0.0006420955110805154,0.0424761622949914,0.0424761622949914,0.0,0.2298365965343555,0.2298365965343555,0.134,-2.0099154790312257,3.8,5,8,-3.1588122475844935
193,59.6658493554629,35.320717155609806,0.004006747292319813,0.008345953940089915,0.008345953940089915,0.0,0.06682404243871708,0.06682404243871708,0.027,-3.611918412977808,3.8,5,8,-4.785978415628638
194,68.70575198956652,51.885646163749605,0.003628179029075764,0.03241623401137957,0.03241623401137957,0.0,0.18978140115865905,0.18978140115865905,0.13,-2.0402208285265546,3.8,5,8,-3.42909593193342
195,130.84845492246274,53.05089099617976,0.0013338153886440684,0.017939103681692055,0.017939103681692055,0.0,0.12210031522186997,0.12210031522186997,0.06,-2.8134107167600364,3.8,5,8,-4.020772385601187
196,64.31358577317478,58.98400366607862,0.00295861979435399,0.020641719421418358,0.020641719421418358,0.0,0.13587998681099767,0.13587998681099767,0.066,-2.7181005369557116,3.8,5,8,-3.8804410365371917
197,94.86919478669161,88.42855018541613,0.000851421875268793,0.029725261768823067,0.029725261768823067,0.0,0.17821810360686197,0.17821810360686197,0.107,-2.234926444520231,3.8,5,8,-3.5157580300917353
198,100.8196854083754,58.354202798522195,0.0001887399007221185,0.043734071538263426,0.043734071538263426,0.0,0.23453283055259472,0.23453283055259472,0.17,-1.7719568419318752,3.8,5,8,-3.129627811596817
199,182.03761186630805,54.72478805873398,0.0035135890369967717,0.04620246967768749,0.04620246967768749,0.0,0.24356705248367871,0.24356705248367871,0.126,-2.071473372030659,3.8,5,8,-3.074722026096175
200,133.281567078722,30.88713764838867,0.0029238129648173844,0.03072903727275994,0.03072903727275994,0.0,0.1825780149272892,0.1825780149272892,0.101,-2.2926347621408776,3.8,5,8,-3.4825472319097344
201,90.0164978911422,64.22208513283343,0.004678398372368173,0.04635285713243204,0.04635285713243204,0.0,0.24410991504635493,0.24410991504635493,0.161,-1.8263509139976741,3.8,5,8,-3.071472346314929
202,93.41193154184053,29.02448521894113,0.00492572187491544,0.04210600623585077,0.04210600623585078,0.0,0.2284424404306581,0.2284424404306581,0.129,-2.047942874620465,3.8,5,8,-3.1675648825349203
203,59.43255721165578,55.49505464226267,0.004362492174104429,0.026423064799177536,0.026423064799177536,0.0,0.16345798051860733,0.16345798051860733,0.098,-2.322787800311565,3.8,5,8,-3.633517983618906
204,113.48887424799734,43.46739093562156,0.0003683320302279535,0.017424664840649147,0.017424664840649147,0.0,0.11940399072945934,0.11940399072945934,0.059,-2.8302178350764176,3.8,5,8,-4.049868556916564
205,152.17241907990095,25.161050210578722,0.0017341459412866065,0.020510265985956223,0.020510265985956223,0.0,0.13522399557935016,0.13522399557935016,0.07,-2.659260036932778,3.8,5,8,-3.8868297383833914
206,105.32085992482833,89.48459422906681,0.00179709537239321,0.018000706892915157,0.018000706892915157,0.0,0.12242155082846093,0.12242155082846093,0.054,-2.9187712324178627,3.8,5,8,-4.01734425002847
207,138.992062474695,46.795311033910934,0.0012005636324059117,0.023169536290501978,0.023169536290501978,0.0,0.14823306562518207,0.14823306562518207,0.072,-2.631089159966082,3.8,5,8,-3.764916954095827
208,60.78191526973849,29.241265959574772,0.0025420020864234507,0.02152734702572285,0.021527347025722853,0.0,0.14026365114658973,0.14026365114658973,0.065,-2.7333680090865,3.8,5,8,-3.838431197412798
209,177.7305642226598,41.31643834746215,0.002944882916362413,0.03198095010805699,0.03198095010805699,0.0,0.18793764517154649,0.18793764517154649,0.102,-2.282782465697866,3.8,5,8,-3.4426148625724617
210,50.91592671921471,40.078896568079465,0.000972376237661782,0.0480924455560033,0.0480924455560033,0.0,0.2503282560004886,0.2503282560004886,0.147,-1.9173226922034008,3.8,5,8,-3.03463017125292
211,61.443208344265315,36.296502173180684,0.0005182133735853549,0.04984683834045142,0.04984683834045142,0.0,0.25648822443903274,0.25648822443903274,0.167,-1.7897614665653818,3.8,5,8,-2.998800208046998
212,100.30475648571871,57.06863789949269,0.00042867473920329464,0.037748063049559716,0.037748063049559716,0.0,0.21159099920233887,0.21159099920233887,0.106,-2.24431618487007,3.8,5,8,-3.2768211145489414
213,66.88762319796967,60.50253624163005,0.0011051842383618352,0.010343698312519661,0.010343698312519661,0.0,0.07936635653680592,0.07936635653680592,0.043,-3.146555163288575,3.8,5,8,-4.5713778033942365
214,52.59871048068209,35.51682995520655,0.00286772155298682,0.004219723331989266,0.004219723331989266,0.0,0.038218252815806965,0.038218252815806965,0.02,-3.912023005428146,3.8,5,8,-5.467985714223427
215,146.51569668794937,46.86483373450136,0.002669512319705142,0.022597374599973182,0.022597374599973182,0.0,0.14547922055519452,0.14547922055519452,0.084,-2.4769384801388235,3.8,5,8,-3.7899215475947177
216,87.14719424209022,50.28523219711627,0.0008606772050604913,0.009914478394268286,0.009914478394268286,0.0,0.0767281612950379,0.0767281612950379,0.036,-3.3242363405260273,3.8,5,8,-4.613759126133166
217,165.1264513710629,92.80220079667845,0.0019292156497707894,0.014266488984034136,0.014266488984034134,0.0,0.10227400238419941,0.10227400238419941,0.043,-3.146555163288575,3.8,5,8,-4.249841919530183
218,122.09457395597262,44.05776886180745,0.00022439314273568984,0.008651477270943328,0.008651477270943328,0.0,0.06878754491136423,0.06878754491136423,0.034,-3.3813947543659757,3.8,5,8,-4.750025189852051
219,134.90505962514652,62.32348804721555,0.00023277036326706908,0.011876635934714525,0.011876635934714525,0.0,0.08856260727318807,0.08856260727318807,0.035,-3.3524072174927233,3.8,5,8,-4.433182175626544
220,68.87964408526086,49.39399971065171,0.00019658163499638437,0.0061013205172441186,0.0061013205172441186,0.0,0.05180617941463131,0.05180617941463131,0.018,-4.017383521085972,3.8,5,8,-5.099250052994163
221,151.55402528909062,32.02097904291313,0.0032984559284741856,0.012670956271289599,0.012670956271289599,0.0,0.09319941416025666,0.09319941416025666,0.048,-3.036554268074246,3.8,5,8,-4.368442812257297
222,57.390457707280156,30.598544916038428,0.0036391079660927296,0.042929126937208004,0.042929126937208,0.0,0.23153503248031915,0.23153503248031915,0.127,-2.0635681925235456,3.8,5,8,-3.148204733844895
223,158.05643015883751,43.357908154916835,0.003373617169196166,0.011044230475375227,0.011044230475375227,0.0,0.08361127281102823,0.08361127281102823,0.035,-3.3524072174927233,3.8,5,8,-4.505847116300467
224,75.06932732170132,66.98237519469383,0.00016370942520260658,0.005189918011868936,0.005189918011868936,0.0,0.045358898950526486,0.045358898950526486,0.013,-4.3428059215206005,3.8,5,8,-5.2610373792568765
225,66.70064004091898,25.659475124178332,0.0009890336319400069,0.029569036487514917,0.02956903648751492,0.0,0.17753440186103667,0.17753440186103667,0.092,-2.385966701933097,3.8,5,8,-3.5210275297705422
